"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","British Columbia","2016A000259","First Nations","Grade 12","Female","Number","223","units","0","v1281062109","11.2.15.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","First Nations","Grade 12","Sex not reported","Number","223","units","0","v1281062110","11.2.15.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","First Nations","Grade not reported","Total, sex","Number","223","units","0","v1281062111","11.2.16.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","First Nations","Grade not reported","Male","Number","223","units","0","v1281062112","11.2.16.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","First Nations","Grade not reported","Female","Number","223","units","0","v1281062113","11.2.16.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","First Nations","Grade not reported","Sex not reported","Number","223","units","0","v1281062114","11.2.16.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Total, grade","Total, sex","Number","223","units","0","v1281062115","11.3.1.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Total, grade","Male","Number","223","units","0","v1281062116","11.3.1.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Total, grade","Female","Number","223","units","0","v1281062117","11.3.1.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Total, grade","Sex not reported","Number","223","units","0","v1281062118","11.3.1.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062119","11.3.2.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Junior Kindergarten  ","Male","Number","223","units","0","v1281062120","11.3.2.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Junior Kindergarten  ","Female","Number","223","units","0","v1281062121","11.3.2.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062122","11.3.2.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Kindergarten","Total, sex","Number","223","units","0","v1281062123","11.3.3.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Kindergarten","Male","Number","223","units","0","v1281062124","11.3.3.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Kindergarten","Female","Number","223","units","0","v1281062125","11.3.3.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Kindergarten","Sex not reported","Number","223","units","0","v1281062126","11.3.3.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 1","Total, sex","Number","223","units","0","v1281062127","11.3.4.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 1","Male","Number","223","units","0","v1281062128","11.3.4.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 1","Female","Number","223","units","0","v1281062129","11.3.4.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 1","Sex not reported","Number","223","units","0","v1281062130","11.3.4.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 2","Total, sex","Number","223","units","0","v1281062131","11.3.5.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 2","Male","Number","223","units","0","v1281062132","11.3.5.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 2","Female","Number","223","units","0","v1281062133","11.3.5.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 2","Sex not reported","Number","223","units","0","v1281062134","11.3.5.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 3","Total, sex","Number","223","units","0","v1281062135","11.3.6.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 3","Male","Number","223","units","0","v1281062136","11.3.6.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 3","Female","Number","223","units","0","v1281062137","11.3.6.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 3","Sex not reported","Number","223","units","0","v1281062138","11.3.6.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 4","Total, sex","Number","223","units","0","v1281062139","11.3.7.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 4","Male","Number","223","units","0","v1281062140","11.3.7.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 4","Female","Number","223","units","0","v1281062141","11.3.7.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 4","Sex not reported","Number","223","units","0","v1281062142","11.3.7.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 5","Total, sex","Number","223","units","0","v1281062143","11.3.8.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 5","Male","Number","223","units","0","v1281062144","11.3.8.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 5","Female","Number","223","units","0","v1281062145","11.3.8.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 5","Sex not reported","Number","223","units","0","v1281062146","11.3.8.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 6","Total, sex","Number","223","units","0","v1281062147","11.3.9.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 6","Male","Number","223","units","0","v1281062148","11.3.9.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 6","Female","Number","223","units","0","v1281062149","11.3.9.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 6","Sex not reported","Number","223","units","0","v1281062150","11.3.9.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 7","Total, sex","Number","223","units","0","v1281062151","11.3.10.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 7","Male","Number","223","units","0","v1281062152","11.3.10.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 7","Female","Number","223","units","0","v1281062153","11.3.10.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 7","Sex not reported","Number","223","units","0","v1281062154","11.3.10.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 8","Total, sex","Number","223","units","0","v1281062155","11.3.11.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 8","Male","Number","223","units","0","v1281062156","11.3.11.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 8","Female","Number","223","units","0","v1281062157","11.3.11.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 8","Sex not reported","Number","223","units","0","v1281062158","11.3.11.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 9","Total, sex","Number","223","units","0","v1281062159","11.3.12.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 9","Male","Number","223","units","0","v1281062160","11.3.12.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 9","Female","Number","223","units","0","v1281062161","11.3.12.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 9","Sex not reported","Number","223","units","0","v1281062162","11.3.12.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 10","Total, sex","Number","223","units","0","v1281062163","11.3.13.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 10","Male","Number","223","units","0","v1281062164","11.3.13.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 10","Female","Number","223","units","0","v1281062165","11.3.13.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 10","Sex not reported","Number","223","units","0","v1281062166","11.3.13.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 11","Total, sex","Number","223","units","0","v1281062167","11.3.14.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 11","Male","Number","223","units","0","v1281062168","11.3.14.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 11","Female","Number","223","units","0","v1281062169","11.3.14.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 11","Sex not reported","Number","223","units","0","v1281062170","11.3.14.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 12","Total, sex","Number","223","units","0","v1281062171","11.3.15.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 12","Male","Number","223","units","0","v1281062172","11.3.15.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 12","Female","Number","223","units","0","v1281062173","11.3.15.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade 12","Sex not reported","Number","223","units","0","v1281062174","11.3.15.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade not reported","Total, sex","Number","223","units","0","v1281062175","11.3.16.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade not reported","Male","Number","223","units","0","v1281062176","11.3.16.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade not reported","Female","Number","223","units","0","v1281062177","11.3.16.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Métis","Grade not reported","Sex not reported","Number","223","units","0","v1281062178","11.3.16.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Total, grade","Total, sex","Number","223","units","0","v1281062179","11.4.1.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Total, grade","Male","Number","223","units","0","v1281062180","11.4.1.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Total, grade","Female","Number","223","units","0","v1281062181","11.4.1.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Total, grade","Sex not reported","Number","223","units","0","v1281062182","11.4.1.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062183","11.4.2.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Junior Kindergarten  ","Male","Number","223","units","0","v1281062184","11.4.2.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Junior Kindergarten  ","Female","Number","223","units","0","v1281062185","11.4.2.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062186","11.4.2.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Kindergarten","Total, sex","Number","223","units","0","v1281062187","11.4.3.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Kindergarten","Male","Number","223","units","0","v1281062188","11.4.3.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Kindergarten","Female","Number","223","units","0","v1281062189","11.4.3.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Kindergarten","Sex not reported","Number","223","units","0","v1281062190","11.4.3.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 1","Total, sex","Number","223","units","0","v1281062191","11.4.4.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 1","Male","Number","223","units","0","v1281062192","11.4.4.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 1","Female","Number","223","units","0","v1281062193","11.4.4.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 1","Sex not reported","Number","223","units","0","v1281062194","11.4.4.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 2","Total, sex","Number","223","units","0","v1281062195","11.4.5.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 2","Male","Number","223","units","0","v1281062196","11.4.5.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 2","Female","Number","223","units","0","v1281062197","11.4.5.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 2","Sex not reported","Number","223","units","0","v1281062198","11.4.5.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 3","Total, sex","Number","223","units","0","v1281062199","11.4.6.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 3","Male","Number","223","units","0","v1281062200","11.4.6.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 3","Female","Number","223","units","0","v1281062201","11.4.6.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 3","Sex not reported","Number","223","units","0","v1281062202","11.4.6.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 4","Total, sex","Number","223","units","0","v1281062203","11.4.7.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 4","Male","Number","223","units","0","v1281062204","11.4.7.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 4","Female","Number","223","units","0","v1281062205","11.4.7.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 4","Sex not reported","Number","223","units","0","v1281062206","11.4.7.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 5","Total, sex","Number","223","units","0","v1281062207","11.4.8.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 5","Male","Number","223","units","0","v1281062208","11.4.8.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 5","Female","Number","223","units","0","v1281062209","11.4.8.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 5","Sex not reported","Number","223","units","0","v1281062210","11.4.8.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 6","Total, sex","Number","223","units","0","v1281062211","11.4.9.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 6","Male","Number","223","units","0","v1281062212","11.4.9.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 6","Female","Number","223","units","0","v1281062213","11.4.9.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 6","Sex not reported","Number","223","units","0","v1281062214","11.4.9.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 7","Total, sex","Number","223","units","0","v1281062215","11.4.10.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 7","Male","Number","223","units","0","v1281062216","11.4.10.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 7","Female","Number","223","units","0","v1281062217","11.4.10.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 7","Sex not reported","Number","223","units","0","v1281062218","11.4.10.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 8","Total, sex","Number","223","units","0","v1281062219","11.4.11.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 8","Male","Number","223","units","0","v1281062220","11.4.11.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 8","Female","Number","223","units","0","v1281062221","11.4.11.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 8","Sex not reported","Number","223","units","0","v1281062222","11.4.11.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 9","Total, sex","Number","223","units","0","v1281062223","11.4.12.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 9","Male","Number","223","units","0","v1281062224","11.4.12.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 9","Female","Number","223","units","0","v1281062225","11.4.12.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 9","Sex not reported","Number","223","units","0","v1281062226","11.4.12.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 10","Total, sex","Number","223","units","0","v1281062227","11.4.13.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 10","Male","Number","223","units","0","v1281062228","11.4.13.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 10","Female","Number","223","units","0","v1281062229","11.4.13.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 10","Sex not reported","Number","223","units","0","v1281062230","11.4.13.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 11","Total, sex","Number","223","units","0","v1281062231","11.4.14.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 11","Male","Number","223","units","0","v1281062232","11.4.14.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 11","Female","Number","223","units","0","v1281062233","11.4.14.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 11","Sex not reported","Number","223","units","0","v1281062234","11.4.14.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 12","Total, sex","Number","223","units","0","v1281062235","11.4.15.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 12","Male","Number","223","units","0","v1281062236","11.4.15.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 12","Female","Number","223","units","0","v1281062237","11.4.15.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade 12","Sex not reported","Number","223","units","0","v1281062238","11.4.15.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade not reported","Total, sex","Number","223","units","0","v1281062239","11.4.16.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade not reported","Male","Number","223","units","0","v1281062240","11.4.16.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade not reported","Female","Number","223","units","0","v1281062241","11.4.16.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Inuit","Grade not reported","Sex not reported","Number","223","units","0","v1281062242","11.4.16.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Total, grade","Total, sex","Number","223","units","0","v1281062243","11.5.1.1","68247","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Total, grade","Male","Number","223","units","0","v1281062244","11.5.1.2","34482","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Total, grade","Female","Number","223","units","0","v1281062245","11.5.1.3","33765","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Total, grade","Sex not reported","Number","223","units","0","v1281062246","11.5.1.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062247","11.5.2.1","","..","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Junior Kindergarten  ","Male","Number","223","units","0","v1281062248","11.5.2.2","","..","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Junior Kindergarten  ","Female","Number","223","units","0","v1281062249","11.5.2.3","","..","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062250","11.5.2.4","","..","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Kindergarten","Total, sex","Number","223","units","0","v1281062251","11.5.3.1","3951","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Kindergarten","Male","Number","223","units","0","v1281062252","11.5.3.2","1983","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Kindergarten","Female","Number","223","units","0","v1281062253","11.5.3.3","1968","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Kindergarten","Sex not reported","Number","223","units","0","v1281062254","11.5.3.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 1","Total, sex","Number","223","units","0","v1281062255","11.5.4.1","4413","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 1","Male","Number","223","units","0","v1281062256","11.5.4.2","2289","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 1","Female","Number","223","units","0","v1281062257","11.5.4.3","2121","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 1","Sex not reported","Number","223","units","0","v1281062258","11.5.4.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 2","Total, sex","Number","223","units","0","v1281062259","11.5.5.1","4674","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 2","Male","Number","223","units","0","v1281062260","11.5.5.2","2400","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 2","Female","Number","223","units","0","v1281062261","11.5.5.3","2274","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 2","Sex not reported","Number","223","units","0","v1281062262","11.5.5.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 3","Total, sex","Number","223","units","0","v1281062263","11.5.6.1","4674","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 3","Male","Number","223","units","0","v1281062264","11.5.6.2","2427","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 3","Female","Number","223","units","0","v1281062265","11.5.6.3","2244","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 3","Sex not reported","Number","223","units","0","v1281062266","11.5.6.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 4","Total, sex","Number","223","units","0","v1281062267","11.5.7.1","4929","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 4","Male","Number","223","units","0","v1281062268","11.5.7.2","2505","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 4","Female","Number","223","units","0","v1281062269","11.5.7.3","2424","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 4","Sex not reported","Number","223","units","0","v1281062270","11.5.7.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 5","Total, sex","Number","223","units","0","v1281062271","11.5.8.1","5226","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 5","Male","Number","223","units","0","v1281062272","11.5.8.2","2709","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 5","Female","Number","223","units","0","v1281062273","11.5.8.3","2520","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 5","Sex not reported","Number","223","units","0","v1281062274","11.5.8.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 6","Total, sex","Number","223","units","0","v1281062275","11.5.9.1","5406","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 6","Male","Number","223","units","0","v1281062276","11.5.9.2","2760","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 6","Female","Number","223","units","0","v1281062277","11.5.9.3","2646","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 6","Sex not reported","Number","223","units","0","v1281062278","11.5.9.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 7","Total, sex","Number","223","units","0","v1281062279","11.5.10.1","5595","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 7","Male","Number","223","units","0","v1281062280","11.5.10.2","2841","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 7","Female","Number","223","units","0","v1281062281","11.5.10.3","2757","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 7","Sex not reported","Number","223","units","0","v1281062282","11.5.10.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 8","Total, sex","Number","223","units","0","v1281062283","11.5.11.1","5832","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 8","Male","Number","223","units","0","v1281062284","11.5.11.2","2895","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 8","Female","Number","223","units","0","v1281062285","11.5.11.3","2934","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 8","Sex not reported","Number","223","units","0","v1281062286","11.5.11.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 9","Total, sex","Number","223","units","0","v1281062287","11.5.12.1","5610","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 9","Male","Number","223","units","0","v1281062288","11.5.12.2","2778","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 9","Female","Number","223","units","0","v1281062289","11.5.12.3","2832","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 9","Sex not reported","Number","223","units","0","v1281062290","11.5.12.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 10","Total, sex","Number","223","units","0","v1281062291","11.5.13.1","5523","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 10","Male","Number","223","units","0","v1281062292","11.5.13.2","2781","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 10","Female","Number","223","units","0","v1281062293","11.5.13.3","2745","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 10","Sex not reported","Number","223","units","0","v1281062294","11.5.13.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 11","Total, sex","Number","223","units","0","v1281062295","11.5.14.1","5547","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 11","Male","Number","223","units","0","v1281062296","11.5.14.2","2787","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 11","Female","Number","223","units","0","v1281062297","11.5.14.3","2760","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 11","Sex not reported","Number","223","units","0","v1281062298","11.5.14.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 12","Total, sex","Number","223","units","0","v1281062299","11.5.15.1","6351","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 12","Male","Number","223","units","0","v1281062300","11.5.15.2","3120","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 12","Female","Number","223","units","0","v1281062301","11.5.15.3","3234","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade 12","Sex not reported","Number","223","units","0","v1281062302","11.5.15.4","0","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade not reported","Total, sex","Number","223","units","0","v1281062303","11.5.16.1","519","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade not reported","Male","Number","223","units","0","v1281062304","11.5.16.2","213","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade not reported","Female","Number","223","units","0","v1281062305","11.5.16.3","309","","","","0"
"2020/2021","British Columbia","2016A000259","Indigenous, group not reported","Grade not reported","Sex not reported","Number","223","units","0","v1281062306","11.5.16.4","0","","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Total, grade","Total, sex","Number","223","units","0","v1281062307","12.1.1.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Total, grade","Male","Number","223","units","0","v1281062308","12.1.1.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Total, grade","Female","Number","223","units","0","v1281062309","12.1.1.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Total, grade","Sex not reported","Number","223","units","0","v1281062310","12.1.1.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062311","12.1.2.1","","..","","","0"
